CIGAF_ID,Site.Name,Site.Description,Niche.Category,Aquatic.Niche,Species,Latitude,Longitude,Citation.Number,Year.Collected,Month.Collected,Letter.Month,Day.Collected,Country,ISO.code,Complete_date,Date,Simp_date,Hemisphere,Year.of.Publication,DOI,Citation,Province,Strain.Number,Full.Month,Host.common.name,Host_family,Host.species,N,Note,name,phylum,class,order,family,genus,min_temp,max_temp,ave_temp,prec_avg,Eco_name,Biome_name,Realm
2174,MEX-18,Coatepec. La Pitaya. Río Pixquiac. Altitude: 1300m Temp: 17 C,Lotic,river,Allantomyces zopilotei,19.50635,-96.960617,113,2005,11,Nov,15,Mexico,MEX,15-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,NA,November,Mayflies,Leptohyphidae,NA,NA,NA,2558098,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Allantomyces,10.68497181,22.3469162,16.515944,68.05012512,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2175,MEX-19,Emilio Zapata. El Aguaje. Río El Aguaje. Altitude: 400m Temp: 23.5 C,Lotic,river,Allantomyces zopilotei,19.418783,-96.616983,113,2005,11,Nov,17,Mexico,MEX,17-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,NA,November,Mayflies,Leptohyphidae,NA,NA,NA,2558098,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Allantomyces,16.75994682,29.9833622,23.37165451,29.61200142,Veracruz dry forests,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
2176,MEX-51,"San Andres Tuxtla. River at Los Órganos. Apparently pristine,although in town; upriver looks clean. Altitude: 220m Temp: 23 C",Lotic,river,Allantomyces zopilotei,18.655817,-95.153033,113,2006,8,Aug,5,Mexico,MEX,5-8-2006,01-8-2006,2006-Aug,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,NA,August,Mayflies,Leptohyphidae,NA,NA,NA,2558098,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Allantomyces,22.44742012,31.0875473,26.76748371,322.6203918,Sierra de los Tuxtlas,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2177,MEX-56,San Andres Tuxtla. River at Los Órganos. Altitude: 220m Temp: 23 C,Lotic,river,Allantomyces zopilotei,18.655817,-95.153033,113,2006,8,Aug,10,Mexico,MEX,10-8-2006,01-8-2006,2006-Aug,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,NA,August,Mayflies,Leptohyphidae,NA,NA,NA,2558098,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Allantomyces,22.44742012,31.0875473,26.76748371,322.6203918,Sierra de los Tuxtlas,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2178,MEX 34,"Fast flowing creek near MEX-33, crossing the road. Altitude: 500m Temp: 21 C",Lotic,creek,Bojamyces olmecensis,18.367567,-94.975983,113,2006,7,Jul,30,Mexico,MEX,30-7-2006,01-7-2006,2006-Jul,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,"MEX-34-: W1A, W2, W4",July,Mayflies,Leptohyphidae,NA,NA,NA,2558143,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Bojamyces,20.86495781,29.01150513,24.93823147,396.4784546,Sierra de los Tuxtlas,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2179,MEX 5,"Emilio Zapata. El Aguaje. Río El Aguaje (Actopan -affluent).Stream crossing road near small town (agricultural area,pesticide spraying noted nearby). High mayfly diversity. Altitude: 400m Temp: 23..5 C",Lotic,stream,Gauthieromyces viviparus,19.418783,-96.616983,113,2005,11,Nov,8,Mexico,MEX,8-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,MEX-5-L1,November,Mayflies,Baetidae,Baetodes sp.,NA,NA,2558065,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Gauthieromyces,16.75994682,29.9833622,23.37165451,29.61200142,Veracruz dry forests,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
2180,MEX -19,Emilio Zapata. El Aguaje. Río El Aguaje. Altitude: 400m Temp: 23.5 C,Lotic,river,Gauthieromyces viviparus,19.418783,-96.616983,113,2005,11,Nov,17,Mexico,MEX,17-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,"MEX-19-: L5, W8",November,Mayflies,Baetidae,Baetodes sp.,NA,NA,2558065,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Gauthieromyces,16.75994682,29.9833622,23.37165451,29.61200142,Veracruz dry forests,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
2181,MEX 31,Miguel Hidalgo y Costilla. El Amopal. River next to town. Altitude: 660m Temp: 21 C,Lotic,river,Gauthieromyces viviparus,18.369167,-94.954667,113,2006,7,Jul,30,Mexico,MEX,30-7-2006,01-7-2006,2006-Jul,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,"MEX-31-: L1, L2",July,Mayflies,Baetidae,Baetis sp.,NA,NA,2558065,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Gauthieromyces,19.66573334,27.5946579,23.63019562,440.6403198,Sierra de los Tuxtlas,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2182,MEX-33,"Stream ‘‘large'' bridge, big boulders, steep. 550 m. Altitude: 560m Temp: 22 C",Lotic,stream,Gauthieromyces viviparus,18.367017,-94.965033,113,2006,7,Jul,30,Mexico,MEX,30-7-2006,01-7-2006,2006-Jul,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,"MEX-33-: L2, L3, L4",July,Mayflies,Baetidae,Baetis sp.,NA,NA,2558065,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Gauthieromyces,20.86495781,29.01150513,24.93823147,396.4784546,Sierra de los Tuxtlas,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2183,MEX 16,"Xico. Road from Xico to Xico Viejo, Km. 2.5. Puente de laVirgen de Guadalupe. Altitude: 1667m Temp: 14 C",NA,NA,Graminella ophiuroidea,19.444617,-97.04595,113,2005,11,Nov,14,Mexico,MEX,14-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,"MEX-16-: W1A, W2, W3, W5, W7, W8",November,Mayflies,Baetidae,NA,NA,NA,5250274,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Graminella,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2184,MEX 4,"San Andres Tlalnelhuayocan, Rancho Viejo, Aguita Fría.Spring fed stream, Misty forest. Altitude: 1440m Temp: 14.5 C",Lotic,stream,Lancisporomyces nemouridarum,19.519667,-96.987167,113,2005,11,Nov,6,Mexico,MEX,6-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,"MEX-4-: L8, L9, L10, L11, L13, W1, W2, W10, W11, C33",November,Stoneflies,Nemouridae,NA,NA,NA,2557961,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Lancisporomyces,10.68497181,22.3469162,16.515944,68.05012512,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2185,MEX-12,"Xico. Road from Xico to Xico Viejo, Km. 2.5. Puente de laVirgen de Guadalupe. Cofre de Perote mountain. Altitude: 1667m Temp: 14 C",NA,NA,Lancisporomyces nemouridarum,19.444617,-97.04595,113,2005,11,Nov,11,Mexico,MEX,11-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,"MEX-12-: W3, W6, W7, W9, W10, W13, W14",November,Stoneflies,Nemouridae,NA,NA,NA,2557961,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Lancisporomyces,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2186,MEX-16,"Xico. Road from Xico to Xico Viejo, Km. 2.5. Puente de laVirgen de Guadalupe. Altitude: 1667m Temp: 14 C",NA,NA,Lancisporomyces nemouridarum,19.444617,-97.04595,113,2005,11,Nov,14,Mexico,MEX,14-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,MEX-16-W12,November,Stoneflies,Nemouridae,NA,NA,NA,2557961,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Lancisporomyces,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2187,MEX-18,Coatepec. La Pitaya. Rio Pixquiac. Altitude: 1300m Temp: 17 C,Lotic,river,Lancisporomyces nemouridarum,19.50635,-96.960617,113,2005,11,Nov,15,Mexico,MEX,15-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,MEX-18-L8,November,Stoneflies,Nemouridae,NA,NA,NA,2557961,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Lancisporomyces,10.68497181,22.3469162,16.515944,68.05012512,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2188,MEX-12,"Xico. Road from Xico to Xico Viejo, Km. 2.5. Puente de laVirgen de Guadalupe. Cofre de Perote mountain. Altitude: 1667m Temp: 14 C",Lotic,river,Zygopolaris ephemeridarum,19.444617,-97.04595,113,2005,11,Nov,11,Mexico,MEX,11-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,MEX-12-W4,November,Mayflies,Baetidae,NA,NA,NA,2558159,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Zygopolaris,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2189,MEX-13,"Xico. Xico Viejo. Xico Viejo River. Next to the little village,pasture land. Altitude: 1800m Temp: 14 C",Lotic,river,Zygopolaris ephemeridarum,19.45185,-97.05815,113,2005,11,Nov,11,Mexico,MEX,11-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,"MEX-13-: L1, L3, L6, L9",November,Mayflies,Baetidae,NA,NA,Entry adjusted 1 degree W to match description,2558159,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Zygopolaris,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2190,MEX-15,Xico. Xico Viejo. Xico Viejo River. Altitude: 1800m Temp: 14 C,Lotic,river,Zygopolaris ephemeridarum,19.435194,-97.058139,113,2005,11,Nov,14,Mexico,MEX,14-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,"MEX-15-: L1, L2",November,Mayflies,Baetidae,NA,NA,Entry adjusted 1 degree W to match description,2558159,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Zygopolaris,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2191,MEX-16,"Xico. Road from Xico to Xico Viejo, Km. 2.5. Puente de laVirgen de Guadalupe. Altitude: 1667m Temp: 14 C",NA,NA,Zygopolaris ephemeridarum,19.444617,-97.04595,113,2005,11,Nov,14,Mexico,MEX,14-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2008,https://doi.org/10.3852/mycologia.100.1.149,"Valle, L., White, M., & Cafaro, M. 2008",Veracruz,"MEX-16-: L1, L2, L5",November,Mayflies,Baetidae,NA,NA,NA,2558159,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Zygopolaris,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2192,MEX-13,"Xico. Xico Viejo. Xico Viejo River. Next to the little village,pasture land. Altitude: 1800m Temp: 14 C",Lotic,river,Genistellospora dorsicaudata,19.45185,-97.05815,114,2005,11,Nov,11,Mexico,MEX,11-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,"MEX-13-W1a, MEX-13-L7,",November,Blackflies,Simuliidae,NA,NA,NA,8121055,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Genistellospora,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2193,MEX-15,Xico. Xico Viejo. Xico Viejo River. Altitude: 1800m Temp: 14 C,Lotic,river,Genistellospora dorsicaudata,19.435194,-97.058139,114,2005,11,Nov,14,Mexico,MEX,14-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,MEX-15-W4a,November,Blackflies,Simuliidae,Simulium iriartei,NA,NA,8121055,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Genistellospora,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2194,MEX-16,"Xico. Road from Xico to Xico Viejo, Km 2.5. Puente de la virgen de Guadalupe. (Same as collect. 12). Elevation : 1667m, Temp: 14C",NA,NA,Genistellospora dorsicaudata,19.44461667,-97.04595,114,2005,11,Nov,14,Mexico,MEX,14-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,MEX-16-W13a,November,Blackflies,Simuliidae,NA,NA,NA,8121055,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Genistellospora,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2195,MEX 9,"Actopan. Descabezadero. Actopan river origin. Very humid and warm ambient. Elevation : 329m, Temp: 21C",Lotic,river,Genistellospora guanacastensis,19.53685,-96.74665,114,2005,11,Nov,8,Mexico,MEX,8-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",state of Hidalgo,"MEX-9-(C20, C22–23, W2–W6, W8–9, L1–L4",November,Blackflies,Simuliidae,Simulium virgatum,NA,NA,2558103,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Genistellospora,15.57444477,26.49873161,21.03658819,48.84729004,Veracruz moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2196,MEX 18,Coatepec. La Pitaya. Río Pixquiac. Altitude: 1300m Temp: 17 C,Lotic,river,Genistellospora homothallica,19.50635,-96.960617,114,2005,11,Nov,15,Mexico,MEX,15-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,MEX-18-W1,November,Blackflies,Simuliidae,Simulium hinmani,NA,NA,2558100,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Genistellospora,10.68497181,22.3469162,16.515944,68.05012512,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2197,MEX 1,Coatepec. La Pitaya (Zocoastla). Río Pixquiac. Next to theconvent. Former coffee plantation land. Altitude: 1300m Temp: 16.5 C,Lotic,river,Genistellospora homothallica,19.50635,-96.960617,114,2005,11,Nov,5,Mexico,MEX,5-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,"MEX-: 1-L13, W3; 3-W1–2;",November,Blackflies,Simuliidae,Simulium metallicum,NA,NA,2558100,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Genistellospora,10.68497181,22.3469162,16.515944,68.05012512,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2198,MEX 3,"Same locality. Small manmade rocky cascade, misty rocks, near walking bridge crossing the gorge. Elevation : 1305m, Temp: 14.4C",NA,NA,Genistellospora homothallica,19.4195,-97.005,114,2005,11,Nov,6,Mexico,MEX,6-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,MEX-3-W1-2,November,Blackflies,Simuliidae,Simulium sp. and Simulium virgatum,NA,NA,2558100,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Genistellospora,10.60405254,22.44210815,16.52308035,69.68275452,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2199,MEX 6,"Emilio Zapata. Paso de la Milpa, Rio Paso de la Milpa. Next to the anterior site, 1 Km. Elevation : 400m, Temp: 22.5C",Lotic,river,Genistellospora homothallica,19.4238,-96.61393333,114,2005,11,Nov,8,Mexico,MEX,8-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,MEX-6-L2-3,November,Blackflies,Simuliidae,Simulium pulverulentum,NA,NA,2558100,Zygomycota,Kickxellomycetes,Harpellales,Legeriomycetaceae,Genistellospora,16.75994682,29.9833622,23.37165451,29.61200142,Veracruz dry forests,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
2200,MEX 2,"Xico. Cascada de Texolo-Cascada de la Monja. Spring-fed river. Elevation : 1320m, Temp: 14.5C",Lotic,river,Harpella melusinae,19.4195,-97.005,114,2005,11,Nov,6,Mexico,MEX,6-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,"MEX-2-L5, W7",November,Blackflies,Simuliidae,NA,NA,NA,5250266,Zygomycota,Kickxellomycetes,Harpellales,Harpellaceae,Harpella,10.60405254,22.44210815,16.52308035,69.68275452,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2201,MEX-12,"Xico. Road from Xico to Xico Viejo, Km 2.5. Puente de la virgen de Guadalupe. Cofre de Perote mountain. Elevation : 1667m, Temp: 14C",NA,NA,Harpella melusinae,19.44461667,-97.04595,114,2005,11,Nov,11,Mexico,MEX,11-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,MEX-12-W18,November,Blackflies,Simuliidae,NA,NA,NA,5250266,Zygomycota,Kickxellomycetes,Harpellales,Harpellaceae,Harpella,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2202,MEX-13,"Xico. Xico Viejo. Rio Xico Viejo. Next to the little village, cows grazing. Same locality, pool with stagnant water. Elevation : 1675m, Temp: 14C",Lotic,river,Harpella melusinae,19.45185,-96.05815,114,2005,11,Nov,11,Mexico,MEX,11-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,"MEX-13-L1–2, L4, L8",November,Blackflies,Simuliidae,NA,NA,NA,5250266,Zygomycota,Kickxellomycetes,Harpellales,Harpellaceae,Harpella,NA,NA,NA,NA,NA,NA,NA
2203,MEX-17,"Xico. Road from Xico to Xico Viejo, Km 2. Cofre de Perote mountain. Little stream 17.5 C. (same as collect. 11). Elevation : 1650m, Temp: 17.5C",Lotic,stream,Harpella melusinae,19.43246667,-97.06276667,114,2005,11,Nov,14,Mexico,MEX,14-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,"MEX-17-W1, W4–5",November,Blackflies,Simuliidae,NA,NA,NA,5250266,Zygomycota,Kickxellomycetes,Harpellales,Harpellaceae,Harpella,7.656406403,19.99457359,13.82549,66.74033356,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2204,MEX 18,Coatepec. La Pitaya. Rio Pixquiac. Altitude: 1300m Temp: 17 C,Lotic,river,Harpella tica,19.50635,-96.960617,114,2005,11,Nov,15,Mexico,MEX,15-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,"18-L5, W2–4",November,Blackflies,Simuliidae,Simulium hinmani,NA,NA,5250271,Zygomycota,Kickxellomycetes,Harpellales,Harpellaceae,Harpella,10.68497181,22.3469162,16.515944,68.05012512,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
2205,MEX 1,Coatepec. La Pitaya (Zocoastla). Río Pixquiac. Next to theconvent. Former coffee plantation land. Altitude: 1300m Temp: 16.5 C,Lotic,river,Harpella tica,19.50635,-96.960617,114,2005,11,Nov,5,Mexico,MEX,5-11-2005,01-11-2005,2005-Nov,Northern Hemisphere,2011,https://doi.org/10.3852/10-298,"Valle, L., White, M., & Cafaro, M. 2011",Veracruz,"MEX-: 1-C1–2, L8–9, L13, W3–6",November,Blackflies,Simuliidae,Simulium sp.,NA,NA,5250271,Zygomycota,Kickxellomycetes,Harpellales,Harpellaceae,Harpella,10.68497181,22.3469162,16.515944,68.05012512,Oaxacan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
